year,award,movie,nominee,winner,actor_in_a_leading_role_nomination,actor_in_a_supporting_role_nomination,actress_in_a_leading_role_nomination,actress_in_a_supporting_role_nomination,directing_nomination,cinematography_nomination,year_film,year_film2,year_film3,tconst,primarytitle,startyear,runtimeminutes,averagerating,numvotes,directors,writers,director,nconst_x,birthyear,dir_age,nconst_y,is_woman,name,release_day,rating,metascore,budget,opening_wk,opening_usa_day,gross,world,release_month,release_day_of_month,winner_bool,biography,drama,comedy,adventure,film-noir,mystery,action,crime,horror,family,animation,western,documentary,romance,fantasy,thriller,war,history,music,sport,musical,sci-fi,cpi_multiplier,n_globes
1993,BEST PICTURE,"David Brown, Rob Reiner And Andrew Scheinman, Producers",A Few Good Men,,0,1,0,0,0,0,1992,1991,1990,tt0104257,A Few Good Men,1992.0,138.0,7.7,219277.0,nm0001661,nm0815070,nm0001661,nm0001661,1947.0,46.0,nm0001661,0,A Few Good Men,1992-12-11,R,62.0,72371612.90322581,27390833.837419357,13 December 1992,249488210.97290325,429358146.45677423,12,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7651612903225808,
1993,BEST PICTURE,"Ismail Merchant, Producer",Howards End,,0,0,1,1,1,1,1992,1991,1990,tt0104454,Howards End,1992.0,142.0,7.4,26535.0,nm0412465,"nm0286950,nm0695609",nm0412465,nm0412465,1928.0,65.0,nm0412465,0,Howards End,1993-02-26,PG,89.0,,92790.99870967743,15 March 1992,46118081.31096775,46452951.82451613,2,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7651612903225808,3.0
1994,BEST PICTURE,"Mike Nichols, John Calley And Ismail Merchant, Producers",The Remains Of The Day,,1,0,1,0,1,0,1993,1992,1991,tt0107943,The Remains Of The Day,1993.0,134.0,7.8,59671.0,nm0412465,"nm0410958,nm0695609",nm0412465,nm0412465,1928.0,66.0,nm0412465,0,The Remains of the Day,1993-11-19,PG,84.0,25825444.596443232,2632442.6619972643,7 November 1993,40008625.53783858,40008625.53783858,11,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7216963064295487,
1987,BEST PICTURE,"Ismail Merchant, Producer",A Room With A View,,0,1,0,1,1,1,1986,1985,1984,tt0091867,A Room With A View,1985.0,117.0,7.3,36755.0,nm0412465,"nm0286950,nm0695609",nm0412465,nm0412465,1928.0,59.0,nm0412465,0,A Room with a View,1986-04-11,Not Rated,80.0,6790791.366906475,97266.76834532376,9 March 1986,47460035.022733815,47460035.022733815,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2635971223021585,
1993,BEST PICTURE,"Martin Brest, Producer",Scent Of A Woman,,1,0,0,0,1,0,1992,1991,1990,tt0105323,Scent Of A Woman,1992.0,156.0,8.0,238993.0,nm0000976,"nm0037097,nm0325743,nm0531431,nm0728271",nm0000976,nm0000976,1951.0,42.0,nm0000976,0,Scent of a Woman,1993-01-08,R,,54720000.00000001,630988.6761290323,27 December 1992,111373298.1987097,236699749.81161293,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7651612903225808,
1993,BEST PICTURE,"Clint Eastwood, Producer",Unforgiven,1.0,1,1,0,0,1,1,1992,1991,1990,tt0105695,Unforgiven,1992.0,130.0,8.2,349724.0,nm0000142,nm0672459,nm0000142,nm0000142,1930.0,63.0,nm0000142,0,Unforgiven,1992-08-07,R,85.0,25418322.580645163,26509204.61419355,9 August 1992,178559209.67225808,280938564.5109678,8,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7651612903225808,3.0
2004,BEST PICTURE,"Robert Lorenz, Judie G. Hoyt And Clint Eastwood, Producers",Mystic River,,1,1,0,1,1,0,2003,2002,2001,tt0327056,Mystic River,2003.0,138.0,7.9,395811.0,nm0000142,"nm0001338,nm1212331",nm0000142,nm0000142,1930.0,74.0,nm0000142,0,Mystic River,2003-10-15,R,84.0,33978401.72786178,870954.7801295897,12 October 2003,122505989.18462203,212834172.33796978,10,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.359136069114471,4.0
2005,BEST PICTURE,"Clint Eastwood, Albert S. Ruddy And Tom Rosenberg, Producers",Million Dollar Baby,1.0,1,1,1,0,1,0,2004,2003,2002,tt0405159,Million Dollar Baby,2004.0,132.0,8.1,598066.0,nm0000142,"nm0353673,nm0101801",nm0000142,nm0000142,1930.0,75.0,nm0000142,0,Million Dollar Baby,2005-01-28,PG-13,86.0,39598112.21814369,237526.63626638704,19 December 2004,132643384.38141586,286114372.6373991,1,28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3199370739381229,4.0
2007,BEST PICTURE,"Clint Eastwood, Steven Spielberg And Robert Lorenz, Producers",Letters From Iwo Jima,,0,0,0,0,1,0,2006,2005,2004,tt0498380,Letters From Iwo Jima,2006.0,141.0,7.9,148002.0,nm0000142,"nm2111875,nm0353673,nm2362326,nm2359677",nm0000142,nm0000142,1930.0,77.0,nm0000142,0,Letters from Iwo Jima,2007-02-02,R,89.0,23627223.144415464,110795.5105525255,24 December 2006,17106211.526677735,85397772.73701686,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2435380602323929,
2015,BEST PICTURE,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper And Peter Morgan, Producers",American Sniper,,1,0,0,0,0,0,2014,2013,2012,tt2179136,American Sniper,2014.0,133.0,7.3,410685.0,nm0000142,"nm0355699,nm4881574,nm6984200,nm7198520",nm0000142,nm0000142,1930.0,85.0,nm0000142,0,American Sniper,2015-01-16,R,72.0,63330005.51973198,682258.0268113493,28 December 2014,377100426.38373697,589600597.966103,1,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0770409101995235,
1994,BEST PICTURE,"Arnold Kopelson, Producer",The Fugitive,,0,1,0,0,0,1,1993,1992,1991,tt0106977,The Fugitive,1993.0,130.0,7.8,250391.0,nm0001112,"nm0835732,nm0878638,nm0400403",nm0001112,nm0001112,1946.0,48.0,nm0001112,0,The Fugitive,1993-08-06,PG-13,87.0,75754637.48290014,40905532.89849522,8 August 1993,316578216.83392614,635092033.5233927,8,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7216963064295487,
1994,BEST PICTURE,"Jim Sheridan, Producer",In The Name Of The Father,,1,1,0,1,1,0,1993,1992,1991,tt0107207,In The Name Of The Father,1993.0,133.0,8.1,145025.0,nm0006487,"nm0174840,nm0313623,nm0006487",nm0006487,nm0006487,1949.0,45.0,nm0006487,0,In the Name of the Father,1994-02-25,R,84.0,22382051.983584132,189050.8629274966,2 January 1994,43209174.6083721,113282214.28005473,2,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7216963064295487,
1990,BEST PICTURE,"Noel Pearson, Producer",My Left Foot,,1,0,0,1,1,0,1989,1988,1987,tt0097937,My Left Foot,1989.0,103.0,7.9,62576.0,nm0006487,"nm0174934,nm0006487,nm0113272",nm0006487,nm0006487,1949.0,41.0,nm0006487,0,My Left Foot,1990-03-30,R,97.0,1185456.8288854002,81332.21726844583,12 November 1989,29129422.569795918,29129422.569795918,3,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9757613814756672,2.0
1994,BEST PICTURE,"Jan Chapman, Producer",The Piano,,0,0,1,1,1,1,1993,1992,1991,tt0107822,The Piano,1993.0,121.0,7.6,74245.0,nm0001005,nm0001005,nm0001005,nm0001005,1954.0,40.0,nm0001005,1,The Piano,1994-02-11,R,89.0,12051874.145006841,260697.53302325585,14 November 1993,69139632.3493297,69158743.17833106,2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7216963064295487,5.0
1995,BEST PICTURE,"Wendy Finerman, Steve Tisch And Steve Starkey, Producers",Forrest Gump,1.0,1,1,0,0,1,1,1994,1993,1992,tt0109830,Forrest Gump,1994.0,142.0,8.8,1663667.0,nm0000709,"nm0343165,nm0744839",nm0000709,nm0000709,1951.0,44.0,nm0000709,0,Forrest Gump,1994-07-06,PG-13,82.0,92110179.64071856,40948169.864431135,10 July 1994,553423532.4167664,1135720414.114491,7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6747305389221556,6.0
1995,BEST PICTURE,"Duncan Kenworthy, Producer",Four Weddings And A Funeral,,0,0,0,0,0,0,1994,1993,1992,tt0109831,Four Weddings And A Funeral,1994.0,117.0,7.0,129973.0,nm0001565,nm0193485,nm0001565,nm0001565,1942.0,53.0,nm0001565,0,Four Weddings and a Funeral,1994-04-15,R,81.0,7368814.371257485,231926.73341317364,13 March 1994,88259692.77700599,411482686.78898203,4,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6747305389221556,
1995,BEST PICTURE,"Lawrence Bender, Producer",Pulp Fiction,,1,1,0,1,1,0,1994,1993,1992,tt0110912,Pulp Fiction,1994.0,154.0,8.9,1696169.0,nm0000233,"nm0000233,nm0000812",nm0000233,nm0000233,1963.0,32.0,nm0000233,0,Pulp Fiction,1994-10-14,R,94.0,13397844.311377244,15594893.16023952,16 October 1994,180751593.74946108,358692259.4720958,10,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6747305389221556,5.0
2010,BEST PICTURE,"Lawrence Bender, Producer",Inglourious Basterds,,0,1,0,0,1,1,2009,2008,2007,tt0361748,Inglourious Basterds,2009.0,153.0,8.3,1162952.0,nm0000233,nm0000233,nm0000233,nm0000233,1963.0,47.0,nm0000233,0,Inglourious Basterds,2009-08-21,R,69.0,81314707.38899888,44205783.48175941,23 August 2009,140024761.34206483,373415361.2794861,8,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,3.0
2013,BEST PICTURE,"Stacey Sher, Reginald Hudlin And Pilar Savone, Producers",Django Unchained,,0,1,0,0,0,1,2012,2011,2010,tt1853728,Django Unchained,2012.0,165.0,8.4,1250062.0,nm0000233,nm0000233,nm0000233,nm0000233,1963.0,50.0,nm0000233,0,Django Unchained,2012-12-25,R,81.0,109306930.69306931,32926404.308910895,30 December 2012,177957622.9069307,464956965.1009901,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,4.0
1995,BEST PICTURE,"Niki Marvin, Producer",The Shawshank Redemption,,1,0,0,0,0,1,1994,1993,1992,tt0111161,The Shawshank Redemption,1994.0,142.0,9.3,2160945.0,nm0001104,"nm0000175,nm0001104",nm0001104,nm0001104,1959.0,36.0,nm0001104,0,The Shawshank Redemption,1994-10-14,R,80.0,41868263.47305389,1218076.7386826347,25 September 1994,48064726.273532934,48209893.59137724,10,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6747305389221556,
2000,BEST PICTURE,"David Valdes And Frank Darabont, Producers",The Green Mile,,0,1,0,0,0,0,1999,1998,1997,tt0120689,The Green Mile,1999.0,189.0,8.6,1050866.0,nm0001104,"nm0000175,nm0001104",nm0001104,nm0001104,1959.0,41.0,nm0001104,0,The Green Mile,1999-12-10,R,61.0,89471090.04739337,26866903.816492893,12 December 1999,203996134.19601896,427673859.31450236,12,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4911848341232228,
1996,BEST PICTURE,"Brian Grazer, Producer",Apollo 13,,0,1,0,1,0,0,1995,1994,1993,tt0112384,Apollo 13,1995.0,140.0,7.6,251530.0,nm0000165,"nm0522554,nm0460200,nm0115310,nm0718031",nm0000165,nm0000165,1954.0,42.0,nm0000165,0,Apollo 13,1995-06-30,PG,77.0,84773471.50259067,41332577.63316062,2 July 1995,283400866.5239378,579129861.3425907,6,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.630259067357513,3.0
2002,BEST PICTURE,"Brian Grazer And Ron Howard, Producers",A Beautiful Mind,1.0,1,0,0,1,1,0,2001,2000,1999,tt0268978,A Beautiful Mind,2001.0,135.0,8.2,790282.0,nm0000165,"nm0326040,nm0621586",nm0000165,nm0000165,1954.0,48.0,nm0000165,0,A Beautiful Mind,2002-01-04,PG-13,72.0,82435324.6753247,521831.23948051955,23 December 2001,242675867.52000004,450255002.1568832,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4212987012987015,5.0
2009,BEST PICTURE,"Brian Grazer, Ron Howard And Eric Fellner, Producers",Frost/Nixon,,1,0,0,0,1,0,2008,2007,2006,tt0870111,Frost/Nixon,2008.0,122.0,7.7,98190.0,nm0000165,nm0604948,nm0000165,nm0000165,1954.0,55.0,nm0000165,0,Frost/Nixon,2009-01-23,R,80.0,29803498.103181258,215429.22140918716,7 December 2008,22200066.623435304,32696028.92598855,1,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1921399241272503,4.0
1996,BEST PICTURE,"George Miller, Doug Mitchell And Bill Miller, Producers",Babe,,0,1,0,0,1,0,1995,1994,1993,tt0112431,Babe,1995.0,91.0,6.7,110966.0,nm0003088,"nm0455404,nm0004306,nm0003088",nm0003088,nm0003088,1952.0,44.0,nm0003088,0,Babe,1995-08-04,G,83.0,48907772.02072539,14252613.258031089,6 August 1995,103780515.24559586,414305741.3595855,8,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.630259067357513,
1996,BEST PICTURE,"Mel Gibson, Alan Ladd, Jr. And Bruce Davey, Producers",Braveheart,1.0,0,0,0,0,1,1,1995,1994,1993,tt0112573,Braveheart,1995.0,178.0,8.3,909351.0,nm0000154,nm0908824,nm0000154,nm0000154,1956.0,40.0,nm0000154,0,Braveheart,1995-05-24,R,68.0,117378652.84974094,16201964.562901555,28 May 1995,123263798.41865286,347597669.441658,5,24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.630259067357513,3.0
2017,BEST PICTURE,Bill Mechanic And David Permut  Producers,Hacksaw Ridge,0.0,1,0,0,0,1,0,2016,2015,2014,tt2119532,Hacksaw Ridge,2016.0,139.0,8.1,384378.0,nm0000154,"nm0770938,nm0460795",nm0000154,nm0000154,1956.0,61.0,nm0000154,0,Hacksaw Ridge,2016-11-04,R,71.0,41461544.48008762,15745807.212581174,6 November 2016,69665361.04530162,187044344.0782411,11,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,2.0
1996,BEST PICTURE,"Lindsay Doran, Producer",Sense And Sensibility,,0,0,1,1,0,1,1995,1994,1993,tt0114388,Sense And Sensibility,1995.0,136.0,7.6,94491.0,nm0000487,"nm0000807,nm0000668",nm0000487,nm0000487,1954.0,42.0,nm0000487,0,Sense and Sensibility,1996-01-26,PG,84.0,26084145.07772021,1175972.7059067357,17 December 1995,70399112.1276684,219404790.88414508,1,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.630259067357513,
2006,BEST PICTURE,"Diana Ossana And James Schamus, Producers",Brokeback Mountain,,1,1,0,1,1,1,2005,2004,2003,tt0388795,Brokeback Mountain,2005.0,134.0,7.7,305785.0,nm0000487,"nm0698925,nm0573505,nm0652223",nm0000487,nm0000487,1954.0,52.0,nm0000487,0,Brokeback Mountain,2006-01-13,R,87.0,17770892.58698941,694873.6338880485,11 December 2005,105411554.05361573,226023868.85228443,1,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2693494704992436,6.0
2013,BEST PICTURE,"Gil Netter, Ang Lee And David Womark, Producers",Life Of Pi,,0,0,0,0,1,1,2012,2011,2010,tt0454876,Life Of Pi,2012.0,127.0,7.9,547596.0,nm0000487,"nm1674631,nm1341735",nm0000487,nm0000487,1954.0,59.0,nm0000487,0,Life of Pi,2012-11-21,PG,79.0,131168316.83168317,24541060.847524755,25 November 2012,136619478.6059406,665697314.6138614,11,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,
2001,BEST PICTURE,"Bill Kong, Hsu Li Kong And Ang Lee, Producers","Crouching Tiger, Hidden Dragon",,0,0,0,0,1,1,2000,1999,1998,tt0190332,"Crouching Tiger, Hidden Dragon",2000.0,120.0,7.8,243226.0,nm0000487,"nm0238893,nm0910924,nm0770005,nm0874631",nm0000487,nm0000487,1954.0,47.0,nm0000487,0,"Crouching Tiger, Hidden Dragon",2001-01-12,PG-13,94.0,24438058.252427187,953378.9660765278,10 December 2000,184117584.4024215,306950257.33884645,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4375328383780699,2.0
1997,BEST PICTURE,"Saul Zaentz, Producer",The English Patient,1.0,1,0,1,1,1,1,1996,1995,1994,tt0116209,The English Patient,1996.0,162.0,7.4,168802.0,nm0005237,"nm0648546,nm0005237",nm0005237,nm0005237,1954.0,43.0,nm0005237,0,The English Patient,1996-12-06,R,87.0,42716681.332495295,440518.1493903206,17 November 1996,124473917.59648022,367009741.6065368,12,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5820993086109367,6.0
1997,BEST PICTURE,"Ethan Coen, Producer",Fargo,,0,1,1,0,1,1,1996,1995,1994,tt0116282,Fargo,1996.0,98.0,8.1,574660.0,"nm0001054,nm0001053","nm0001053,nm0001054",nm0001054,nm0001054,1954.0,43.0,nm0001054,0,Fargo,1996-04-05,R,85.0,11074695.160276556,1155351.7516027656,10 March 1996,38938588.63104966,95894163.74104339,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5820993086109367,11.0
1997,BEST PICTURE,"James L. Brooks, Laurence Mark, Richard Sakai And Cameron Crowe, Producers",Jerry Maguire,,1,1,0,0,0,0,1996,1995,1994,tt0116695,Jerry Maguire,1996.0,139.0,7.3,226958.0,nm0001081,nm0001081,nm0001081,nm0001081,1957.0,40.0,nm0001081,0,Jerry Maguire,1996-12-13,R,77.0,79104965.43054684,27029052.889704593,15 December 1996,243568289.36206162,432787366.67192966,12,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5820993086109367,2.0
1997,BEST PICTURE,"Simon Channing-Williams, Producer",Secrets & Lies,,0,0,1,1,1,0,1996,1995,1994,tt0117589,Secrets & Lies,1996.0,136.0,8.0,34436.0,nm0005139,nm0005139,nm0005139,nm0005139,1943.0,54.0,nm0005139,0,Secrets & Lies,1997-02-28,R,91.0,7119446.888749215,96212.2052545569,29 September 1996,21227488.39663105,21227488.39663105,2,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5820993086109367,2.0
1997,BEST PICTURE,"Jane Scott, Producer",Shine,,1,1,0,0,1,0,1996,1995,1994,tt0117631,Shine,1996.0,105.0,7.7,49216.0,nm0382956,"nm0764982,nm0382956",nm0382956,nm0382956,1953.0,44.0,nm0382956,0,Shine,1997-02-14,PG-13,87.0,8701546.197360152,256583.28377121311,24 November 1996,56785230.47743558,56947220.04354495,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5820993086109367,4.0
1998,BEST PICTURE,"Uberto Pasolini, Producer",The Full Monty,,0,0,0,0,1,0,1997,1996,1995,tt0119164,The Full Monty,1997.0,91.0,7.2,94233.0,nm0146341,nm0064479,nm0146341,nm0146341,1964.0,34.0,nm0146341,0,The Full Monty,1997-09-19,R,75.0,5451683.168316833,275052.99207920796,17 August 1997,71573001.91128714,401771368.9176238,9,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.557623762376238,
